"est_sol1","est_sol2","est_sol3","true_att_weighted","config","N1","gamma","hhi","sim"
0.894998046777081,0.89504242872309,0.891364391699285,1,2,10,0,0.15,84
0.8178191426584,0.806633872517842,0.817910699477412,1,2,10,0,0.15,85
0.900885459332948,0.918979942540246,0.898584427471745,1,2,10,0,0.15,86
0.854375866752814,0.846544729272905,0.853103613565191,1,2,10,0,0.15,87
0.758945405038483,0.76170171070443,0.757162684592182,1,2,10,0,0.15,88
1.12526652702822,1.13326500960669,1.12280707983878,1,2,10,0,0.15,89
0.891009538558955,0.905459330414876,0.890997173462857,1,2,10,0,0.15,90
0.889559545373048,0.88216460774394,0.8988719614399,1,2,10,0,0.15,91
0.722224505702603,0.757566168753181,0.721362652494485,1,2,10,0,0.15,92
0.762503887747492,0.761959673340612,0.763183912640781,1,2,10,0,0.15,93
1.02522852127928,1.03026699488253,1.027396926345,1,2,10,0,0.15,94
1.06995183840489,1.07345548560428,1.06821904139253,1,2,10,0,0.15,95
0.96964733494624,0.976019566647333,0.971691842862192,1,2,10,0,0.15,96
0.798756058398491,0.803435420418521,0.800145881595369,1,2,10,0,0.15,97
0.812207571189422,0.804620778743687,0.812180710768142,1,2,10,0,0.15,98
0.888490090800193,0.890355463409517,0.901318491509982,1,2,10,0,0.15,99
1.29175495072484,1.27415717501748,1.29566217319706,1,2,10,0,0.15,100
1.08879748974621,1.08514155075467,1.08666357307379,1,2,10,0,0.15,101
1.00233587747644,1.00959696485678,1.00025645676713,1,2,10,0,0.15,102
0.871542465663385,0.870261357796296,0.871073604951988,1,2,10,0,0.15,103
1.00294039528061,1.00637266658359,1.00210506809696,1,2,10,0,0.15,104
0.944788785991349,0.945658486921786,0.945172795014069,1,2,10,0,0.15,105
0.929899811591341,0.931389648982468,0.930090625529464,1,2,10,0,0.15,106
1.10607760318649,1.09996055041398,1.10967151131336,1,2,10,0,0.15,107
1.13591524363502,1.13984401726222,1.13621957343207,1,2,10,0,0.15,108
1.03835816102159,1.04078505972245,1.04101796251203,1,2,10,0,0.15,109
0.822312785587693,0.822463516395174,0.822124378286669,1,2,10,0,0.15,110
1.03569473861512,1.03183343975801,1.03326398091798,1,2,10,0,0.15,111
