fips,year,crude_rate,population,death_supp
48285,2008,436.1310331459585,10318,0
48287,2005,333.77837116154876,8988,0
48287,2006,420.49352661281404,9037,0
48287,2007,395.7348576453776,9097,0
48287,2008,425.8106780216181,9159,0
48289,2005,565.9309564233163,8835,0
48289,2006,489.54161103693815,8988,0
48289,2007,562.727573651109,9063,0
48289,2008,487.43500866551125,9232,0
48291,2005,494.17892838857597,44923,0
48291,2006,535.3295275328194,45019,0
48291,2007,563.6553269866631,45063,0
48291,2008,580.2025193584681,45329,0
48293,2005,586.0415556739479,13139,0
48293,2006,519.2655027092113,13288,0
48293,2007,578.4254807692308,13312,0
48293,2008,603.1817839101259,13263,0
48295,2005,304.1433082028481,1640,1
48295,2006,322.2911227154047,1683,1
48295,2007,300.98677944146,1724,1
48295,2008,318.29183382513844,1729,1
48297,2005,232.8627565128802,6871,0
48297,2006,425.78182352077516,6811,0
48297,2007,369.22168069709056,6771,0
48297,2008,490.34175334323925,6730,0
48299,2005,408.1205525324404,9556,0
48299,2006,662.0461363401263,9667,0
48299,2007,574.0181268882176,9930,0
48299,2008,511.3294565871266,9974,0
48301,2005,0,48,0
48301,2006,0,54,0
48301,2007,0,56,0
48301,2008,0,43,0
48303,2005,356.56589711078647,155371,0
48303,2006,327.270200089715,158279,0
48303,2007,366.81539249871895,160026,0
48303,2008,362.93924955330556,161184,0
48305,2005,666.6666666666667,3300,0
48305,2006,452.48868778280547,3315,0
48305,2007,431.0344827586207,3248,0
48305,2008,402.60142458965623,3229,0
48307,2005,554.016620498615,4332,0
48307,2006,501.481650330522,4387,0
48307,2007,484.4290657439446,4335,0
48307,2008,315.884476534296,4432,0
48309,2005,402.17833557635123,127804,0
48309,2006,398.49269172141106,129237,0
48309,2007,386.80126840178315,130558,0
48309,2008,368.3269166641404,131948,0
48311,2005,304.1433082028481,442,1
48311,2006,322.29112271540464,425,1
48311,2007,300.98677944145993,441,1
48311,2008,318.29183382513844,412,1
48313,2005,305.69821472242603,8178,0
48313,2006,489.2367906066536,8176,0
48313,2007,427.037579306979,8196,0
48313,2008,307.3518564052127,8134,0
48315,2005,717.0172084130019,6276,0
48315,2006,950.5703422053232,6312,0
48315,2007,732.134330733726,6283,0
48315,2008,861.7886178861788,6150,0
48317,2005,304.1433082028481,2336,1
48317,2006,465.3130287648054,2364,0
48317,2007,300.98677944146,2410,1
48317,2008,724.929520741039,2483,0
48319,2005,304.1433082028481,2030,1
48319,2006,322.2911227154047,2040,1
48319,2007,300.98677944146,2082,1
48319,2008,536.3237445148708,2051,0
48321,2005,452.40157859274234,20778,0
48321,2006,508.30227041680786,20657,0
48321,2007,491.6995277737209,20541,0
48321,2008,338.1479155596348,20701,0
48323,2005,289.57528957528956,25900,0
48323,2006,307.99650176812804,26299,0
48323,2007,271.2886209495102,26540,0
48323,2008,243.68630926007972,27084,0
48325,2005,351.5293547214029,24749,0
48325,2006,326.9261068221207,25388,0
48325,2007,345.0281062221361,25795,0
48325,2008,441.18775416251054,26066,0
48327,2005,304.1433082028481,1146,1
48327,2006,322.2911227154047,1151,1
48327,2007,300.98677944146,1169,1
48327,2008,318.29183382513844,1187,1
48329,2005,295.7861194861609,69983,0
48329,2006,313.88274336283183,72320,0
48329,2007,316.0107657904956,74681,0
48329,2008,397.8210845174794,76919,0
48331,2005,498.2153480071386,13448,0
48331,2006,487.94913499926065,13526,0
48331,2007,532.5049922343022,13521,0
48331,2008,531.5222205817215,13546,0
48333,2005,392.61876717707105,2547,0
48333,2006,394.47731755424064,2535,0
48333,2007,300.98677944146,2544,1
48333,2008,516.2827640984908,2518,0
48335,2005,283.90113560454245,5988,0
48335,2006,249.708673214583,6007,0
48335,2007,364.7214854111406,6032,0
48335,2008,347.05007436787304,6051,0
48337,2005,623.5458352722196,10745,0
48337,2006,493.87232485824035,10934,0
48337,2007,540.590067802822,10914,0
48337,2008,624.655520852471,10886,0
48339,2005,333.0978547603931,223658,0
48339,2006,352.7494457706235,235011,0
48339,2007,307.9911097025326,246111,0
48339,2008,330.0162667592481,256351,0
48341,2005,343.11512415349887,11075,0
48341,2006,241.2006432017152,11194,0
48341,2007,311.970763882699,11219,0
48341,2008,367.3897830650805,11432,0
48343,2005,601.2304250559284,7152,0
48343,2006,538.5252692626347,7242,0
48343,2007,549.5260337958512,7279,0
48343,2008,472.8789986091794,7190,0
48345,2005,304.1433082028481,646,1
48345,2006,322.2911227154047,638,1
48345,2007,300.98677944145993,630,1
48345,2008,318.29183382513844,618,1
48347,2005,384.0654873706933,35671,0
48347,2006,408.54634792690337,36226,0
48347,2007,411.11659266568,36486,0
48347,2008,498.0540511117764,36743,0
48349,2005,530.8585395661472,26184,0
48349,2006,545.144804088586,26415,0
48349,2007,497.90954009882176,26310,0
48349,2008,459.84874396686047,26313,0
48351,2005,641.6987516042469,8571,0
48351,2006,699.4665085951393,8435,0
48351,2007,582.0168666112364,8419,0
48351,2008,579.2646884974583,8459,0
48353,2005,510.8397707450785,8026,0
48353,2006,573.7807159785456,8017,0
48353,2007,481.89793648832324,8093,0
48353,2008,545.5868089233754,8248,0
48355,2005,360.8091314473093,191514,0
48355,2006,391.0879355297464,194074,0
48355,2007,346.2192448732919,195252,0
48355,2008,381.3039377744425,197218,0
48357,2005,399.9238240335174,5251,0
48357,2006,336.637366747709,5347,0
48357,2007,254.68437329452428,5497,0
48357,2008,180.66847335140017,5535,0
48359,2005,304.1433082028481,1069,1
48359,2006,322.2911227154047,1061,1
48359,2007,300.98677944145993,1050,1
48359,2008,318.29183382513844,1059,1
48361,2005,606.4856836372638,48476,0
48361,2006,592.3374222819695,47608,0
48361,2007,674.1055540435865,47767,0
48361,2008,588.9453092483143,48052,0
48363,2005,516.9962517771746,15474,0
48363,2006,569.0900952746339,15639,0
48363,2007,552.096039031906,15577,0
48363,2008,526.950669798743,15751,0
48365,2005,473.35471064284627,13098,0
48365,2006,569.7578529125122,13339,0
48365,2007,488.9056036103798,13295,0
48365,2008,411.4918449797995,13366,0
48367,2005,346.78280877639907,60845,0
48367,2006,367.9385923176959,63054,0
48367,2007,383.0713125555454,65262,0
48367,2008,343.57616682035876,67234,0
48369,2005,170.58377558756635,5276,1
48369,2006,228.3539486203616,5255,0
48369,2007,298.1736861721953,5366,0
48369,2008,338.02816901408454,5325,0
48371,2005,279.5398344264058,9301,0
48371,2006,340.96963239211505,9385,0
48371,2007,384.3279598590797,9367,0
48371,2008,368.4039440892838,9229,0
48373,2005,623.6299039987905,26458,0
48373,2006,740.9078942419798,26589,0
48373,2007,721.3164024344428,26618,0
48373,2008,717.6673931013752,26614,0
48375,2005,462.84983254035564,69569,0
48375,2006,479.31956534107076,70308,0
48375,2007,456.9600731136117,70028,0
48375,2008,504.87093792220725,70315,0
48377,2005,285.9370938393553,3847,0
48377,2006,262.19192448872576,3814,0
48377,2007,234.009360374415,3846,1
48377,2008,237.71790808240888,3786,1
48379,2005,481.80760923741485,6019,0
48379,2006,524.5041796426815,6101,0
48379,2007,630.8637981235846,6182,0
48379,2008,472.9288975864318,6132,0
48381,2005,295.49747151648086,65652,0
48381,2006,321.5145578800975,66871,0
48381,2007,293.5650540159699,68128,0
48381,2008,329.2813832719255,68938,0
48383,2005,304.14330820284806,1744,1
48383,2006,322.2911227154047,1786,1
48383,2007,300.98677944145993,1841,1
48383,2008,318.29183382513844,1868,1
48385,2005,601.684717208183,1662,0
48385,2006,763.3587786259542,1703,0
48385,2007,866.5511265164645,1731,0
48385,2008,318.29183382513844,1703,1
48387,2005,523.419675211381,7451,0
48387,2006,699.5884773662551,7290,0
48387,2007,648.8128106018773,7244,0
48387,2008,641.2937404154468,7173,0
48389,2005,384.92168834616405,7534,0
48389,2006,440.0724825265338,7726,0
48389,2007,324.79700187382883,8005,0
48389,2008,416.51353668994244,8163,0
48391,2005,505.5368319691863,4154,0
48391,2006,363.6363636363636,4125,0
48391,2007,648.5407832377151,4009,0
48391,2008,424.15169660678646,4008,0
48393,2005,304.1433082028481,512,1
48393,2006,322.2911227154047,498,1
48393,2007,300.98677944146,512,1
48393,2008,318.29183382513844,511,1
48395,2005,609.4120302448933,8861,0
48395,2006,548.4665323483322,8934,0
48395,2007,533.51117039013,8997,0
48395,2008,665.2622241933695,9019,0
48397,2005,277.1789344009855,35717,0
48397,2006,258.93452289391377,39006,0
48397,2007,216.70037561398442,41532,0
48397,2008,196.83671815297686,43183,0
48399,2005,507.43657042869637,5715,0
48399,2006,463.3755123863839,5611,0
48399,2007,376.3440860215054,5580,0
48399,2008,701.3127135407301,5561,0
48401,2005,432.88579255301164,29569,0
48401,2006,470.6818257151381,30169,0
48401,2007,449.80443285528037,30680,0
48401,2008,472.8283441423597,31301,0
48403,2005,687.7828054298643,5525,0
48403,2006,880.3449514911965,5566,0
48403,2007,671.9941881583727,5506,0
48403,2008,687.5339243712683,5527,0
48405,2005,586.8790609935024,4771,0
48405,2006,538.3022774327122,4830,0
48405,2007,522.0296512841929,4789,0
48405,2008,883.6524300441826,4753,0
48407,2005,580.7444724321299,14292,0
48407,2006,625.6150709967665,14226,0
48407,2007,621.1180124223602,14490,0
48407,2008,631.8681318681319,14560,0
48409,2005,377.81711537953447,37849,0
48409,2006,352.87301838099756,37974,0
48409,2007,513.1867841176626,37803,0
48409,2008,430.5849001096521,37391,0
48411,2005,278.2071097372488,3235,1
48411,2006,333.43437405274324,3299,0
48411,2007,475.90719809637125,3362,0
48411,2008,473.79330766952916,3377,0
48413,2005,304.1433082028481,1681,1
48413,2006,322.2911227154047,1673,1
48413,2007,624.6450880181715,1761,0
48413,2008,318.2918338251384,1755,1
48415,2005,457.11797997387896,9188,0
48415,2006,396.0608006850781,9342,0
48415,2007,327.7302040384819,9459,0
48415,2008,347.44156664560956,9498,0
48417,2005,620.7674943566591,1772,0
48417,2006,322.2911227154047,1780,1
48417,2007,300.98677944145993,1856,1
48417,2008,318.29183382513844,1829,1
48419,2005,563.70600563706,13837,0
48419,2006,565.5862519034152,13791,0
48419,2007,462.127229402845,13849,0
48419,2008,664.0202093107181,13855,0
48421,2005,304.14330820284806,1593,1
48421,2006,322.2911227154047,1585,1
48421,2007,300.98677944145993,1609,1
48421,2008,318.2918338251384,1629,1
48423,2005,338.6634691953539,109253,0
48423,2006,367.73587437927796,111765,0
48423,2007,355.0856150871932,114057,0
48423,2008,366.73759233310847,115614,0
48425,2005,497.74828158331354,4219,0
48425,2006,409.74277259276124,4393,0
48425,2007,376.3559884879345,4517,0
48425,2008,520.8333333333333,4608,0
48427,2005,322.01797933717967,29812,0
48427,2006,261.43358263286785,30218,0
48427,2007,339.9359351506831,30594,0
48427,2008,329.8622340081495,30922,0
48429,2005,396.3011889035667,5299,0
48429,2006,413.22314049586777,5324,0
48429,2007,505.1449953227315,5345,0
48429,2008,520.0594353640416,5384,0
48431,2005,304.1433082028481,696,1
48431,2006,322.2911227154047,651,1
48431,2007,300.98677944145993,675,1
48431,2008,318.29183382513844,690,1
48433,2005,304.14330820284806,710,1
48433,2006,322.2911227154047,743,1
48433,2007,300.98677944145993,762,1
48433,2008,318.2918338251384,751,1
48435,2005,304.1433082028481,2423,1
48435,2006,322.2911227154047,2462,1
48435,2007,300.98677944145993,2523,1
48435,2008,318.29183382513844,2497,1
48437,2005,261.9671350321505,4199,0
48437,2006,307.03826169107225,4234,0
48437,2007,520.7100591715977,4225,0
48437,2008,240.09603841536614,4165,0
48439,2005,302.9787303428154,981257,0
48439,2006,301.7575094894013,1008757,0
48439,2007,307.3506087571727,1034649,0
48439,2008,316.9824333375332,1055579,0
48441,2005,359.2781897802302,73759,0
48441,2006,372.2717987313192,74408,0
48441,2007,414.5327146544001,74783,0
48441,2008,431.1721494730118,75144,0
48443,2005,304.1433082028481,517,1
48443,2006,0,504,0
48443,2007,300.98677944146,496,1
48443,2008,318.29183382513844,490,1
48445,2005,346.9210754553339,6918,0
48445,2006,328.90032890032893,6993,0
48445,2007,444.38073394495416,6976,0
48445,2008,372.01316354270995,6989,0
48447,2005,304.1433082028481,861,1
48447,2006,322.29112271540464,881,1
48447,2007,300.98677944146,859,1
48447,2008,318.29183382513844,847,1
48449,2005,393.27624484617826,15765,0
48449,2006,341.1064252046638,16124,0
48449,2007,418.7909686817188,16476,0
48449,2008,391.43585789692185,16861,0
48451,2005,362.72916769248445,60927,0
48451,2006,354.3459970228464,61804,0
48451,2007,366.8071688278259,62158,0
48451,2008,404.4070819003948,62808,0
48453,2005,216.77587443961403,589549,0
48453,2006,228.26641881897083,611128,0
48453,2007,228.52702359807157,630560,0
48453,2008,224.55251990949805,646174,0
48455,2005,769.6254489481786,7796,0
48455,2006,744.7354904982024,7788,0
48455,2007,779.9514128628053,7821,0
48455,2008,574.2725880551302,7836,0
48457,2005,483.68585013936706,12198,0
48457,2006,496.1366409109394,12295,0
48457,2007,587.3360688711883,12429,0
48457,2008,587.5813879625218,12594,0
48459,2005,564.6057015920029,21608,0
48459,2006,487.4908020603385,21744,0
48459,2007,579.1153670770634,21930,0
48459,2008,492.49954816555214,22132,0
48461,2005,304.1433082028481,1698,1
48461,2006,322.29112271540464,1762,1
48461,2007,577.0340450086555,1733,0
48461,2008,318.29183382513844,1835,1
48463,2005,353.68846542514797,13854,0
48463,2006,360.1786486097104,13882,0
48463,2007,331.3166234514549,13884,0
48463,2008,267.9994205417934,13806,0
48465,2005,303.52556619192154,25698,0
48465,2006,348.76961829102885,25805,0
48465,2007,315.43314356054776,25996,0
48465,2008,317.1206969013869,26173,0
48467,2005,576.0569772719339,28643,0
48467,2006,515.2678355292735,28917,0
48467,2007,489.7565013451059,28994,0
48467,2008,490.8186030547452,29135,0
48469,2005,446.4285714285714,48384,0
48469,2006,406.6718962883448,48442,0
48469,2007,393.1445420480373,48837,0
48469,2008,400.081649316187,48990,0
48471,2005,280.7843847651827,44162,0
48471,2006,363.88292462425136,44245,0
48471,2007,279.14725017446705,44421,0
48471,2008,311.7430698842738,44588,0
48473,2005,395.986140485083,22223,0
48473,2006,432.1178182459544,22679,0
48473,2007,342.3485107839781,23368,0
48473,2008,348.622311827957,23808,0
48475,2005,397.54246476328154,5534,0
48475,2006,735.1622736238121,5577,0
48475,2007,626.7908309455587,5584,0
48475,2008,658.578856152513,5770,0
48477,2005,434.3850022862369,17496,0
48477,2006,359.5707624023821,17799,0
48477,2007,473.2212448502394,17962,0
48477,2008,385.4201079176302,18162,0
48479,2005,256.9741088053653,118689,0
48479,2006,236.11202203712205,121976,0
48479,2007,271.985494106981,124639,0
48479,2008,258.2139419879344,127801,0
48481,2005,398.8603988603989,22815,0
48481,2006,388.7311640096091,22895,0
48481,2007,424.1364232619151,22870,0
48481,2008,375.7099169943206,22890,0
48483,2005,376.2227238525207,2658,0
48483,2006,402.6354319180088,2732,0
48483,2007,361.9254433586681,2763,0
48483,2008,428.72454448017146,2799,0
48485,2005,485.1456741177391,76678,0
48485,2006,457.37992166563595,77616,0
48485,2007,451.99642547239455,77213,0
48485,2008,445.711324177248,77180,0
48487,2005,458.35515976951285,7636,0
48487,2006,443.9221830526178,7659,0
48487,2007,419.39711664482303,7630,0
48487,2008,533.0490405117271,7504,0
48489,2005,305.13646380742495,11798,0
48489,2006,257.3895715709067,12044,0
48489,2007,278.8256519599803,12194,0
48489,2008,250.12102630304986,12394,0
48491,2005,174.59516673096516,202182,0
48491,2006,193.6445119171277,212761,0
48491,2007,187.6712389400116,225927,0
48491,2008,206.00649486871808,238342,0
48493,2005,359.40130112369775,21981,0
48493,2006,334.61013516488356,22713,0
48493,2007,361.7175198944636,23499,0
48493,2008,325.67918538978444,24257,0
48495,2005,527.0457697642164,3605,0
48495,2006,570.9624796084829,3678,0
48495,2007,453.33333333333337,3750,0
48495,2008,491.2099276111685,3868,0
48497,2005,421.6977125174443,32962,0
48497,2006,399.86869982990663,33511,0
48497,2007,412.76018633174124,33918,0
48497,2008,381.49043361775244,34339,0
48499,2005,463.21525885558583,22020,0
48499,2006,498.7087006857244,22458,0
48499,2007,518.6443709201467,22366,0
48499,2008,567.5470349019082,22377,0
48501,2005,431.25317097919833,3942,0
48501,2006,227.7327935222672,3952,1
48501,2007,223.2696601339618,4031,1
48501,2008,315.22793404461686,4124,0
48503,2005,364.01456058242326,9615,0
48503,2006,648.2325534285425,9873,0
48503,2007,515.4639175257732,9894,0
48503,2008,686.7993132006868,9901,0
48505,2005,403.7081339712919,6688,0
48505,2006,283.5397701835547,6701,0
48505,2007,278.14375640462595,6831,0
48505,2008,230.14959723820482,6952,0
48507,2005,434.2017368069473,5988,0
48507,2006,462.5805385759128,6053,0
48507,2007,508.697079094191,6094,0
48507,2008,378.2272652524256,6081,0
49001,2005,508.58232676414497,3146,0
49001,2006,344.5036016285625,3193,0
49001,2007,535.2644836272041,3176,0
49001,2008,399.0178023327195,3258,0
49003,2005,273.8905293790388,23367,0
49003,2006,259.7076194864491,23873,0
49003,2007,313.5945263500855,24554,0
49003,2008,241.68944886881414,25239,0
49005,2005,130.83753467194668,57323,0
49005,2006,147.68738923445807,57554,0
49005,2007,170.33743846560034,58707,0
49005,2008,152.49966847898156,60328,0
49007,2005,437.42188894840206,11202,0
49007,2006,387.56275874218267,11353,0
49007,2007,542.6356589147287,11610,0
49007,2008,436.53171274501415,11683,0
49009,2005,237.8635528165207,595,1
49009,2006,0,583,0
49009,2007,283.0274810554186,602,1
49009,2008,269.05829596412553,599,1
49011,2005,201.01380877468972,148746,0
49011,2006,205.4282463838778,153825,0
49011,2007,230.33332071232945,158466,0
49011,2008,230.61365430149962,162176,0
49013,2005,457.86412572701397,8081,0
49013,2006,518.3220829315333,8296,0
49013,2007,420.78926418742185,8793,0
49013,2008,414.7566033617114,9162,0
49015,2005,415.61257679797615,5534,0
49015,2006,327.15376226826606,5502,0
49015,2007,429.1078133381012,5593,0
49015,2008,441.61808867691224,5661,0
49017,2005,237.8635528165207,2456,1
49017,2006,189.69648562300318,2520,1
49017,2007,283.0274810554186,2606,1
49017,2008,269.0582959641256,2738,1
49019,2005,286.64246130326774,5233,0
49019,2006,467.63935652824546,5346,0
49019,2007,444.19766796224326,5403,0
49019,2008,474.02005469462165,5485,0
49021,2005,238.06253719727144,21843,0
49021,2006,332.48413143918134,23159,0
49021,2007,342.43715025473983,23946,0
49021,2008,344.21997295414496,24403,0
49023,2005,338.75338753387535,4428,0
49023,2006,395.8654057620409,4547,0
49023,2007,356.9179088809574,4763,0
49023,2008,503.5246727089627,4965,0
49025,2005,320.6997084548105,3430,0
49025,2006,442.4778761061947,3616,0
49025,2007,512.8205128205128,3705,0
49025,2008,344.1885093989939,3777,0
49027,2005,249.95834027662056,6001,0
49027,2006,329.54358213873786,6069,0
49027,2007,246.1841457410143,6093,0
49027,2008,195.15368352577656,6149,0
49029,2005,214.8997134670487,4188,1
49029,2006,189.69648562300318,4354,1
49029,2007,198.63164864268373,4531,1
49029,2008,255.75447570332483,4692,0
49031,2005,237.8635528165207,696,1
49031,2006,189.6964856230032,694,1
49031,2007,283.0274810554186,689,1
49031,2008,269.0582959641256,714,1
49033,2005,0,1071,0
49033,2006,189.69648562300318,1064,1
49033,2007,283.0274810554186,1101,1
49033,2008,269.0582959641256,1166,1
49035,2005,251.3929365494149,564455,0
49035,2006,267.41450115908555,575885,0
49035,2007,271.265490215493,585773,0
49035,2008,257.26677621831305,593936,0
49037,2005,322.95948326482676,6812,0
49037,2006,452.4226503210741,6852,0
49037,2007,491.1591355599214,7126,0
49037,2008,230.6648575305292,7370,0
49039,2005,263.4309890636226,12527,0
49039,2006,297.03744235128585,12793,0
49039,2007,288.3593868568827,13178,0
49039,2008,326.74992738890506,13772,0
49041,2005,313.9876430669503,9873,0
49041,2006,467.4291397314768,10055,0
49041,2007,437.3177842565598,10290,0
49041,2008,363.18455509892,10463,0
49043,2005,167.25515703400853,21524,0
49043,2006,143.6648438224117,21578,0
49043,2007,234.4073171852737,21757,0
49043,2008,176.85470705604934,22052,0
49045,2005,281.38365723718766,26654,0
49045,2006,277.09802792572333,27788,0
49045,2007,354.06139355814514,29091,0
49045,2008,272.3076412180786,30113,0
49047,2005,341.5941058271936,14930,0
49047,2006,480.0614478653268,15623,0
49047,2007,360.28334147532973,16376,0
49047,2008,357.8762100322675,17045,0
49049,2005,195.66051408840957,234590,0
49049,2006,192.10008907204985,243623,0
49049,2007,184.02260064349056,254860,0
49049,2008,172.37721438421556,263956,0
49051,2005,204.74639367147512,10745,0
49051,2006,217.24018074383036,11508,0
49051,2007,201.46058927222361,11913,0
49051,2008,237.31587561374798,12220,0
49053,2005,262.0903794467723,59903,0
49053,2006,290.55690072639226,64015,0
49053,2007,241.09014675052413,66780,0
49053,2008,247.27700912569915,67940,0
49055,2005,237.8635528165207,1314,1
49055,2006,189.6964856230032,1384,1
49055,2007,283.02748105541855,1424,1
49055,2008,269.0582959641256,1473,1
49057,2005,307.2478772344351,119773,0
49057,2006,266.67764105518745,121495,0
49057,2007,288.952206178265,124242,0
49057,2008,292.875202185964,127358,0
50001,2005,216.84134441633537,22136,0
50001,2006,354.03782378775657,22314,0
50001,2007,231.83236736513598,22430,0
50001,2008,205.09162245307414,22429,0
50003,2005,280.4786836200449,21392,0
50003,2006,386.74805461068917,21461,0
50003,2007,297.90997532933017,21483,0
50003,2008,372.85607755406414,21456,0
50005,2005,307.1017274472169,18235,0
50005,2006,302.4247988335043,18517,0
50005,2007,339.00129143349113,18584,0
50005,2008,356.73747365007296,18501,0
50007,2005,202.81444038815562,96147,0
50007,2006,220.7756032641776,96931,0
50007,2007,212.07712640616353,97606,0
50007,2008,211.52614076657886,98333,0
50009,2005,394.1145559642669,3806,0
50009,2006,320.6841261357563,3742,0
50009,2007,475.9386567953464,3782,0
50009,2008,476.3164858428155,3779,0
50011,2005,256.2122701109083,28492,0
50011,2006,311.2105741660256,28598,0
50011,2007,306.8126351021547,28682,0
50011,2008,306.07631038920385,28751,0
50013,2005,283.47143480157,4586,0
50013,2006,241.01665205959682,4564,0
50013,2007,373.13432835820896,4556,0
50013,2008,370.28969723371813,4591,0
50015,2005,203.10067023221177,14771,0
50015,2006,222.05773501110286,14861,0
50015,2007,242.39159709130084,14852,0
50015,2008,362.4890917634423,14897,0
50017,2005,324.0661777247143,17589,0
50017,2006,327.03693261911474,17735,0
50017,2007,276.6017499294383,17715,0
50017,2008,322.5258869461891,17673,0
50019,2005,341.06412005457025,16126,0
50019,2006,328.19369620409935,16149,0
50019,2007,340.59945504087193,16148,0
50019,2008,361.70876208294357,16035,0
50021,2005,323.02965044515065,38077,0
50021,2006,399.9686299113795,38253,0
50021,2007,398.7512788897925,38119,0
50021,2008,324.79535252178505,37870,0
50023,2005,272.02002067352157,36762,0
50023,2006,260.38841271563416,36868,0
50023,2007,299.4582527972123,36733,0
50023,2008,270.44746762825764,36606,0
50025,2005,301.19375573921025,27225,0
50025,2006,309.9135887993583,27427,0
50025,2007,294.77055205793516,27479,0
50025,2008,397.6650857351331,27410,0
50027,2005,285.5741771713733,34667,0
50027,2006,343.04822854507194,34689,0
50027,2007,389.5541768864522,34655,0
50027,2008,336.7687617941646,34445,0
51001,2005,537.010159651669,20670,0
51001,2006,521.0381439244986,20344,0
51001,2007,544.0207626272709,20036,0
51001,2008,541.1752693112778,19587,0
51003,2005,243.0536375186433,54309,0
51003,2006,209.95962314939433,55725,0
51003,2007,228.95479473936425,56343,0
51003,2008,219.546618807827,57391,0
51005,2005,518.7798298402158,9638,0
51005,2006,659.8240469208212,9548,0
51005,2007,602.2823330515638,9464,0
51005,2008,656.4080490691919,9293,0
51007,2005,392.6518019913056,7131,0
51007,2006,493.4210526315789,7296,0
51007,2007,457.35808447672855,7434,0
51007,2008,467.78936113338676,7482,0
51009,2005,381.65915716936127,18865,0
51009,2006,485.7444561774023,18940,0
51009,2007,453.18016546345575,18977,0
51009,2008,429.88204456094365,19075,0
51011,2005,479.7047970479705,8130,0
51011,2006,302.4437454633438,8266,0
51011,2007,441.8438022450442,8374,0
51011,2008,362.488306828812,8552,0
51013,2005,179.86263716339215,137883,0
51013,2006,166.09265237742576,139079,0
51013,2007,169.93851187454166,141816,0
51013,2008,164.64970774676874,145764,0
51015,2005,352.11267605633805,42600,0
51015,2006,377.2290809327846,43740,0
51015,2007,339.0060343074107,44247,0
51015,2008,392.59041989124796,44321,0
51017,2005,481.26503953248533,2909,0
51017,2006,454.06915822563747,2863,0
51017,2007,217.5226586102719,2855,1
51017,2008,426.43923240938165,2814,0
51019,2005,332.04771270210216,39151,0
51019,2006,367.79423538831065,39968,0
51019,2007,329.6321998612075,40348,0
51019,2008,329.8611111111111,40320,0
51021,2005,600.4618937644342,4330,0
51021,2006,419.18956683744756,4294,0
51021,2007,528.3712382265104,4353,0
51021,2008,483.53672576559984,4343,0
51023,2005,377.9446026404349,19315,0
51023,2006,332.2768633064104,19562,0
51023,2007,295.9334659931629,19599,0
51023,2008,284.90028490028493,19656,0
51025,2005,448.8330341113106,11140,0
51025,2006,341.4502650732321,11129,0
51025,2007,556.6709253513415,10958,0
51025,2008,458.5473220836391,10904,0
51027,2005,714.8579527947248,16227,0
51027,2006,600.0375023438964,15999,0
51027,2007,588.6821116597038,15798,0
51027,2008,665.8047834518422,15470,0
51029,2005,401.6832440703902,10456,0
51029,2006,416.9035436801213,10554,0
51029,2007,503.96640223985065,10715,0
51029,2008,425.09934386840405,10821,0
51031,2005,284.36917438149703,31649,0
51031,2006,390.893739445869,31978,0
51031,2007,366.39135564801586,32206,0
51031,2008,442.12218649517683,32344,0
51033,2005,424.1917861045054,15559,0
51033,2006,519.941277220455,16348,0
51033,2007,440.34513537637605,16805,0
51033,2008,411.4742534681401,17012,0
51035,2005,486.07537027506146,17487,0
51035,2006,365.0467716176135,17532,0
51035,2007,423.3651810744322,17479,0
51035,2008,453.3195615998163,17427,0
51036,2005,619.8804516271862,4517,0
51036,2006,305.41012216404886,4584,0
51036,2007,305.1438535309503,4588,0
51036,2008,499.45711183496195,4605,0
51037,2005,594.059405940594,7070,0
51037,2006,631.4017118001964,7127,0
51037,2007,510.3487383045081,7054,0
51037,2008,552.3296983430108,7061,0
51041,2005,277.89184719323606,177767,0
51041,2006,284.8815909625279,182883,0
51041,2007,274.9495209863814,186216,0
51041,2008,282.8779386991853,188774,0
51043,2005,500.36612155235537,8194,0
51043,2006,240.21138601969736,8326,0
51043,2007,312.61272093302875,8317,0
51043,2008,191.61676646706587,8350,0
51045,2005,520.3252032520326,3075,0
51045,2006,519.8180636777128,3078,0
51045,2007,387.84744667097607,3094,0
51045,2008,458.5653455617425,3053,0
51047,2005,362.9764065335753,25346,0
51047,2006,372.5726328466055,26572,0
51047,2007,318.64630260410945,27303,0
51047,2008,330.3445021236432,27547,0
51049,2005,436.3636363636364,5500,0
51049,2006,338.1986472054112,5618,0
51049,2007,560.8131791097092,5706,0
51049,2008,487.21071863580994,5747,0
51051,2005,612.682528336567,9793,0
51051,2006,524.4215938303342,9725,0
51051,2007,815.61015899236,9686,0
51051,2008,591.1023540391993,9643,0
51053,2005,465.57824818424484,16109,0
51053,2006,507.8626935079239,16343,0
51053,2007,475.788966514093,16604,0
51053,2008,503.1074282332051,16895,0
51057,2005,478.6268361115695,6059,0
51057,2006,456.4721225953701,6134,0
51057,2007,383.4478351174309,6259,0
51057,2008,471.3275726630008,6365,0
51059,2005,170.38974363672173,654969,0
51059,2006,168.43467130065434,655447,0
51059,2007,165.3738630546915,660322,0
51059,2008,166.28087112036224,668748,0
51061,2005,362.67372600926535,37775,0
51061,2006,393.35208919454,38388,0
51061,2007,345.5083909180652,38494,0
51061,2008,302.7323535499896,38648,0
51063,2005,276.52955409609405,8679,0
51063,2006,387.0673952641166,8784,0
51063,2007,398.9968080255358,8772,0
51063,2008,371.41249296567247,8885,0
51065,2005,271.2048274459286,14749,0
