fips,pct_urban
19097,0.46730149133413945
37137,0
37139,0.586803079117582
37153,0.5446943545101739
37143,0
37145,0.24478005270626393
37147,0.7456407450579252
37149,0.0772793759141882
37151,0.43757407302895196
37169,0.24303284740828252
37161,0.3895885562601386
37159,0.6117765192013177
37163,0.15036811653607857
37155,0.3738670920040546
37157,0.38055166963894793
37165,0.5160826395995243
37167,0.3228686968721631
37181,0.4592047906300911
37171,0.3119460317891222
37173,0
37175,0.40362647325475975
37177,0
37179,0.7271078830753334
37195,0.6133884826550459
37183,0.9389862074400134
37185,0
37187,0.32242213486543697
37189,0.44564302355175317
37191,0.5359598117808242
37197,0.15323126594802897
37193,0.2720940294202481
37199,0
38011,0
38019,0
38001,0
38003,0.6044641243448401
38013,0
18101,0.27714341010257404
18091,0.643724151542609
18093,0.4155286773312524
18095,0.769113312467714
18097,0.9939981824078779
18099,0.36653843701515376
18113,0.31950521709862
18103,0.5351326450424084
18105,0.7875179381622625
18107,0.472458293988039
18109,0.508621940952768
18111,0
18129,0.33238131995368586
18115,0
18117,0.1654233870967742
18119,0
18121,0.2502451121748659
18123,0.44958113558796153
18127,0.7924706254601657
18125,0
18141,0.9099842281338623
18131,0.19056857185494702
18133,0.3519742907567895
18135,0.3813381223491651
18137,0.16756888056076064
18139,0.38839696412143515
18157,0.85498900335687
18143,0.4728505851701749
18145,0.47952110901071204
18147,0
18149,0.17617600479390488
18151,0.32751206669591926
18153,0.21038416763678697
18155,0
18169,0.5001520311359766
18165,0.3963113742906489
18167,0.7624156219864995
18159,0.38397339357429716
18161,0
18163,0.9083265165300524
37039,0
37025,0.8074669542893417
37027,0.6557226992978357
37029,0.0045090180360721445
37031,0.6739683160571094
37033,0.008052616046207682
37035,0.6970484199069695
37037,0.3407763168254468
37049,0.7229119366214193
37041,0.3238017981477726
37043,0
37045,0.4420971063847142
37051,0.8663185476675714
37047,0.1940514303418362
37067,0.9265349188695925
37053,0.01685989722682295
37055,0.7104068396226415
37057,0.5261545451196601
37059,0.29711445198836084
37061,0.13535595248269378
37063,0.9437229760788081
37065,0.5469302588767859
39081,0.6101794603279347
39099,0.8484149349099542
39085,0.9347072913089406
39087,0.5408326661329064
39089,0.6447216683083872
39097,0.5151375618740647
39095,0.9533990471124792
39091,0.430851759780191
39093,0.8826205550909887
39111,0.023494058188772024
39101,0.697493270777883
39103,0.7020576561520785
39105,0.18704249053428693
39107,0.38641152545695107
39109,0.6920180282129826
39127,0.24757335404071218
39113,0.9566871530197906
39115,0.18513351933041053
39117,0.11160880925718551
39119,0.5296721425749936
39121,0.37473540457494026
39123,0.5055276624505166
39125,0.18099316814520242
39139,0.6794537055633662
39129,0.5013465474523322
39131,0.2576195618098854
39133,0.6718663849980485
39135,0.30775964040690795
39137,0.1533957506014667
39151,0.8646994296912025
39141,0.41328909612625536
39143,0.5585619585192964
39145,0.4572258770550573
39147,0.5249096836725703
39149,0.4888816947575016
48327,0
48333,0
39153,0.9612334135010272
39155,0.7272671079158584
39161,0.4927289173392708
39157,0.5841956319802986
39159,0.5004780114722753
39163,0
39165,0.8273379941982105
48329,0.8770822374189023
48331,0.4381791008603627
48345,0
48335,0.6325640752951186
48337,0.4105684872458035
