fips,effect,pop
26159,-5.59232538966279,43602
26161,-31.116370954785936,224506
26163,-8.79339306149835,1057887
26165,-32.54532925974513,18628
27001,73.11454298228163,8110
27003,-13.713331794986573,209113
27005,-58.6577605444141,18153
27007,-18.79094940462977,25965
27009,9.229670660104347,23629
27011,-16.95405927208118,2665
27013,-8.728955429521392,40532
27015,-52.87339873690121,14076
27017,2.4596362152037443,20855
27019,-26.578247102915384,56751
27021,31.021584630998298,15274
27023,-37.22704167292919,6639
27025,-1.1420199483280555,32423
27027,5.4702480663361825,35901
27029,108.8802133861549,4790
27031,54.813226723644846,3004
27033,-13.132030590417102,6054
27035,-16.478199229993933,35104
27037,-33.73892983038874,248423
27039,-8.224043508503598,11517
27041,25.597913050036567,20313
27043,63.49039673749233,7692
27045,-16.143280637709154,11297
27047,27.942271608068992,16999
27049,2.1308417951877345,26273
27051,52.58060118509309,3205
27053,-33.97311852391158,755414
27055,-20.585873748739516,10718
27057,-55.522649447549185,11158
27059,40.43387055974617,22459
27061,-8.863878179389673,25568
27063,-50.35191669170791,5680
27065,-12.749046134954654,9175
27067,-2.319731002723188,24199
27069,105.52377863846631,2386
27071,-36.690849545284316,7480
27073,-39.289972980486866,3674
27075,-55.15452119370621,5989
27077,-99.84279948093598,2264
27079,-29.743683959506058,15934
27081,34.33458888897012,2953
27083,-21.71835073631499,14718
27085,-32.050324019345936,20344
27087,305.2916186035295,2799
27089,2.566227613683253,5191
27091,18.58123301459888,11207
27093,-13.725914882648738,12830
27095,18.823693321248314,14440
27097,-50.61505097316845,18684
27099,-5.211372866498721,21805
27101,30.96914160019037,4478
27103,-73.85822535142776,19821
27105,-2.2684929565712935,11978
27107,62.974798645778876,3493
27109,-23.328461981744795,88600
27111,-25.796257668063276,31428
27113,-79.17279113549938,8216
27115,47.53228000816918,17215
27117,14.853217791532359,4912
27119,-8.973300604345283,17870
27121,-61.29553370154662,5985
27123,-26.967944757543478,321110
27125,-25.19904414212118,2273
27127,-14.379855627236125,8322
27129,-23.168134750351484,8363
27131,-32.23422604441171,38484
27133,-111.33579922693434,5007
27135,-8.529788993356874,8896
27137,-23.176640322526893,120811
27139,-35.14192931037894,81887
27141,-34.10392407658637,54254
27143,-18.034744213805823,8427
27145,-24.266562882155426,90640
27147,-2.3089921531777406,20639
27149,-44.719041719202124,5393
27151,-34.62586427671633,5263
27153,-6.811486057525201,13391
27155,24.06550707548402,1742
27157,-35.37891928393404,12198
27159,148.67977702194966,7161
27161,-16.34561826303684,11299
27163,-20.72581158974927,147523
27165,-15.918682052628697,5994
27167,15.742939766363989,3642
27169,11.918556279876526,31063
27171,-33.304869216547786,74287
27173,-30.02330455798038,5542
32001,-7.37242808836703,13589
32003,-34.94654192772403,1230419
32005,-13.340982787711965,26354
32007,-50.856801254536094,31540
32009,-176.46445267466748,472
32011,-150.0617546704352,1262
32013,50.599870326088066,10397
32015,-61.311529362740146,3470
32017,-29.971504942929954,2879
32019,-14.233799550088108,28765
32021,-218.56151224752017,2539
32023,-10.665612023457527,22153
32027,-39.397959671385834,4512
32029,-91.0607715919369,2291
32031,-31.128926489445263,263341
32033,-55.487578692922774,6149
32510,69.70839061032561,31570
34001,-6.017840559927901,163994
34003,-40.879238327338356,554628
34005,-3.5657591605282732,272236
34007,-14.599427038973587,308777
34009,6.264155826384076,54170
34011,29.704520649258782,95205
34013,-43.16309025572377,480651
34015,-14.55406734874066,175501
34017,-58.54451646961675,441344
34019,-9.359771818053161,76873
34021,-28.40069327285721,225894
34023,-39.56860187831444,510942
34025,-28.969761809992576,375678
34027,-34.5834981099257,298025
34029,-9.427344409626556,307903
34031,-36.647179457064794,302037
34033,-18.209406256231432,38183
34035,-27.679144082497487,199181
34037,-0.6843418776306578,89634
34039,-40.20416015166069,332229
34041,-0.14057528990409196,64491
35001,4.797357938445629,408504
35003,-99.03933228526995,1826
35005,7.215059978098282,36082
35006,20.734286575092582,16203
35007,36.919321494473735,7275
35009,32.54062045835383,29537
35011,165.1504122173337,1005
35013,-33.2248227574061,120791
35015,-14.401777758402709,31814
35017,18.327942076764586,15483
35019,54.340071523351924,2718
35021,-57.654242847999626,360
35023,31.63244382077562,2517
35025,-6.878755550273581,38550
35027,108.66667124063076,10849
35028,-23.238464952520673,10278
35029,-25.682511799261917,12561
35031,103.82157257502428,41150
35033,-8.095215668228889,2675
35035,-3.7571594377706248,37531
35037,12.061596093641413,4672
35039,71.18459291278981,23009
35041,-0.22183685147140864,11450
35043,4.416146165940106,79370
35045,70.48754072996859,72651
35047,-3.0793943852168724,16758
35049,-10.900059203131846,87821
35051,66.17167437441424,5761
35053,-7.2882821347891,9939
35055,35.06195667664773,19076
35057,-9.218814931234618,9039
35059,-25.366961327465077,2633
35061,-4.8733533507668945,43981
36001,-33.62196114022626,189572
36003,3.166480557164917,27239
36005,-57.29229877205893,852287
36007,-0.22388913573404068,116217
